measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2008,11106.621418771565,11750.490319254817,10485.620976871818
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2009,22801168.3257483,24845333.787130773,20726369.11467689
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2009,45374.49033931156,49442.39443327466,41245.624861288685
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2009,5689544.450196734,6006442.963647222,5372867.3561934875
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2009,11322.234720709776,11952.865060860537,10692.04500686493
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2010,22962600.264680326,25053596.603893686,20851652.576773033
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2010,45266.57716644246,49388.59497160099,41105.22891722192
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2010,5881147.554534452,6188037.663405776,5562817.132100393
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2010,11593.609457812612,12198.587318974496,10966.079105611961
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2011,23091694.77985539,25191477.283770744,20968504.479668215
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2011,45072.22797824977,49170.75243145604,40928.01430473766
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2011,6098580.819619476,6392358.8622227665,5778071.409237396
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2011,11903.700774941206,12477.12039777334,11278.104717499898
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2012,23178132.592902545,25249260.211262003,21033138.056059867
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2012,44771.21556397051,48771.835574680874,40627.91314702215
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2012,6338897.432917425,6629659.929499759,6025616.532698437
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2012,12244.305802873385,12805.946839321341,11639.16789283856
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,23253159.757268786,25382615.889827438,21102587.656336036
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,44435.591581035435,48504.872658697524,40325.95897453579
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,6603628.10724946,6897347.340028838,6286247.681329506
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,12619.193459721393,13180.475797413146,12012.695799652398
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,23344984.05718644,25495901.913075395,21159912.72877863
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,44134.54976996125,48200.938974995064,40003.59217074872
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,6867963.865854868,7182950.144552757,6549508.935528688
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,12984.137933585675,13579.631062216335,12382.087191655792
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,23483949.30929348,25694423.018697336,21275911.698378783
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,43935.51472553017,48071.03294398745,39804.55414086922
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,7118461.456933172,7448531.316116301,6782656.12970476
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,13317.745837598028,13935.265019214346,12689.496316827825
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2016,23700732.421239186,25950031.035899464,21503075.060534306
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2016,43895.46698843064,48061.330360588,39825.246945684004
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2016,7347132.91118049,7699980.400885339,6993799.860700877
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2016,13607.420413443635,14260.919430309881,12953.02210297832
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2017,23931216.885448385,26215499.91243725,21704505.262160968
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2017,43892.01263439697,48081.59396496853,39808.02245661714
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2017,7557774.7301065065,7931807.76568083,7179479.200593277
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2017,13861.641283417986,14547.651643931353,13167.81312413926
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2018,24122930.381993245,26391253.535041068,21863751.189765178
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2018,43818.387684234985,47938.71061927812,39714.67440704952
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2018,7755015.14069683,8168527.04950666,7330403.39137728
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2018,14086.690735791426,14837.819427262613,13315.399605222405
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,24293736.372202817,26662781.770455625,22043678.627797853
5,Prevalence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,43702.86904342171,47964.62932646439,39655.159895792116
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,7921791.529356064,8394891.065300707,7450923.14713395
5,Prevalence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,14250.793393513044,15101.869026635903,13403.731462418458
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1992,144877.94320866565,166518.26126940103,125455.73649421704
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1992,376.17523065502803,432.3642643868266,325.745517692342
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1992,169180.4573796996,206611.26538352508,140800.72353786894
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1992,439.2766501762777,536.4656530196098,365.5887395983174
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1990,156648.87434247494,179979.53955755575,136222.5749013238
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1990,425.3358458345245,488.68368835679803,369.8739895873037
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1990,61508.573635981404,76880.91121945267,48953.69245986929
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1990,167.00918728811817,208.74843524610193,132.91994772729703
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1991,104808.02956410388,129317.96445224475,85748.69069119007
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1991,278.2667297366877,343.34093689188086,227.66392839439916
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1991,150401.90110395235,172842.24124065216,130597.65949494185
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1991,399.3190725981508,458.8984778210982,346.7385444613827
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1993,255651.91652546416,307632.67129738675,215115.22722522294
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1993,649.173389421091,781.1674038551445,546.2391327701101
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1993,140594.01280162635,161845.98802147788,121814.75887942253
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1993,357.00843969089954,410.9732875702616,309.3225389350485
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1995,138007.2146634886,157351.8105792559,120384.809432243
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1995,335.2495081548052,382.24173448172473,292.4408571673524
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1995,465197.2629168597,534808.1802290773,406808.6519186803
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1995,1130.0652213590329,1299.1652633244466,988.226599612248
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1997,143696.62964518668,164761.9858646238,124921.12791044645
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1997,334.42878873075375,383.4547233128191,290.73209021760476
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1997,625638.5318223329,713382.6923125797,556133.5773261492
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1997,1456.064327307195,1660.2735240253523,1294.303694505022
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1994,138109.80051236867,158544.69915525737,119924.90279554104
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1994,342.97686513140525,393.7241506231998,297.8171502631311
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1994,358656.7351020365,420669.3652044129,307666.31914469606
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1994,890.6751165174902,1044.67503102147,764.0473685089138
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1999,153178.67790671802,175730.84522522686,133336.55421436272
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1999,342.85007089130033,393.3271494871335,298.43871020113465
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1999,668406.2102335434,790640.5452198423,574103.2992804245
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1999,1496.051015026454,1769.6403356035944,1284.978820466699
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1996,140140.49100335696,160043.46322680288,122210.48589256973
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1996,333.0990157875767,380.40626019218274,290.48130399915163
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1996,558611.0650851864,635648.4498090439,496177.26667119155
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1996,1327.758984257221,1510.8686397653585,1179.3604974623988
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2001,641000.1183829635,772219.6196326313,541782.7930701819
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2001,1387.1050164968215,1671.060078634393,1172.401702538098
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2001,163540.78474617546,188513.59120350517,142081.3871429432
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2001,353.8973494973945,407.9377531097239,307.4598571900069
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,1998,148196.74798940713,170696.5784567293,128500.25857108089
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,1998,338.071250690506,389.3985971377821,293.13897719458674
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,1998,660547.2376470494,766344.964327066,576927.8587970225
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,1998,1506.8618832813986,1748.2111049355885,1316.106631406287
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2003,176806.45646213586,206837.32908855696,153614.3979499018
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2003,372.4916702286518,435.76000401506593,323.6311886369473
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2003,594119.440022316,707534.9910926962,510578.71943345614
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2003,1251.6768163193037,1490.6180229553645,1075.6751975610337
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2002,170083.6228607529,197922.87431879592,147731.76247442362
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2002,362.84429233987726,422.23456945571354,315.1604246755741
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2002,616707.8739150579,740496.7613698413,526355.0748637565
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2002,1315.640673260697,1579.723072921506,1122.8884442025428
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2000,158072.32560482092,181221.292669568,137676.91978745264
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2000,347.5982504669855,398.502419941535,302.7491135130267
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2000,659974.1818794133,791310.1744582554,560665.497822338
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2000,1451.2715625388876,1740.0770891804095,1232.893521333139
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2005,187378.96806506274,219201.75345441425,161902.42383296476
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2005,386.5312794942171,452.17633070052364,333.9774558670929
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2005,566498.5525753464,661288.0108316774,497613.6141313668
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2005,1168.5911851245703,1364.1258865947013,1026.493148885057
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2004,182846.82961733048,213349.12863449246,158250.16054517127
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2004,380.97267125874635,444.5260966061871,329.72399092833433
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2004,577540.7417690477,682198.6887312621,502344.7481772003
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2004,1203.3418332327346,1421.4031346296276,1046.666332724486
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2007,193417.34499773593,227876.76412943704,165913.02945096896
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2007,391.86714874467657,461.6825746709063,336.14289241383085
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2007,551272.1754197443,638133.9636175202,488034.65195192624
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2007,1116.8877101820372,1292.871313288185,988.767308077983
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2006,190614.0854698034,224250.5316471064,164480.4522828556
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2006,389.6080536108556,458.3596901608282,336.1918858882464
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2006,557869.4145256003,649740.3753262253,492955.6153476826
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2006,1140.2641952017698,1328.044999189422,1007.582820224363
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2009,197871.42462935566,233711.69651183154,168514.51670732658
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2009,393.7655701235151,465.087971110015,335.34511044049344
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2009,521836.40070389677,606079.1667550809,460279.5366623526
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2009,1038.4582221473952,1206.1019375805993,915.9596162484497
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2008,195848.4971127834,231267.71247624763,167597.7824171361
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2008,393.295170476348,464.4226314978647,336.56320767805875
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2008,538058.9714208873,623012.1517086715,475184.3936116889
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2008,1080.5086483223959,1251.1082496282525,954.2464192900394
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2010,199424.04565890104,235460.1747697512,169563.25897877026
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2010,393.1281234533333,464.1667776289775,334.26303026151766
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2010,514837.3045995106,598756.3782353788,454321.55546761357
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2010,1014.9078200286926,1180.3389636573768,895.6120609992773
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2012,201762.23900954938,238221.63234220239,170341.48394569123
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2012,389.7268539283421,460.1523444929978,329.03406979190675
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2012,497076.5994021653,586452.7852072652,434763.9032959266
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2012,960.1603362323699,1132.8006671532016,839.7962327584397
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2011,200670.3358881427,236745.62711697206,170338.2341275943
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2011,391.684508817978,462.09916508937584,332.4798718848949
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2011,508318.0372839966,593602.3596767022,448020.7870392185
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2011,992.1760477237799,1158.6408506973557,874.4830227897637
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,202618.91098331573,238632.30424777314,170423.8250884657
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,387.1943111832086,456.01405229587203,325.6711589461147
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,485237.69203338865,573085.2377358382,419675.4094302732
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,927.2642569008207,1095.1363956973626,801.9781089844377
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,203954.11276388748,239436.08497787127,171677.19468957087
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,381.5724862395306,447.95479239113746,321.1864331667763
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,465326.1639815716,557531.4622251083,395316.57835514913
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,870.5667117794455,1043.0712247723961,739.5875847294354
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,203285.01095549026,238860.61220217083,170926.4088111391
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,384.31777942209936,451.57476019243234,323.1426536080121
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,475284.5816841722,563595.8846340547,407539.6912802908
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,898.5429578298636,1065.4987195362803,770.4687544007002
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2017,207780.4974386808,242696.9622298008,174346.67424032273
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2017,381.08819381873184,445.12814302383066,319.7675431697112
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2017,436509.4505063952,537062.4062284738,357345.9865246531
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2017,800.5977467995103,985.0209470114096,655.4048058010924
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2018,212252.51467205933,249083.03992337483,178491.82469308536
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2018,385.5486388915896,452.44989046096043,324.2236266082472
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2018,393961.7235762948,492124.34969491564,312371.7717094277
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2018,715.616521834405,893.9252073570849,567.4114702329982
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2016,205348.9597697727,240203.05193467042,172299.05173671
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2016,380.3210940690135,444.8733882700547,319.1102790928526
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2016,456301.983601182,557892.2030077984,382189.1309377831
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2016,845.10420614562,1033.2566245204357,707.8418540931868
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,219127.08525768845,257763.33688963306,184652.62254038287
6,Incidence,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,394.1955310686992,463.69966248471235,332.17819020380705
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,366880.4758660696,464312.34903993784,286119.74665924715
6,Incidence,196,South Africa,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,659.9943765632141,835.2680491154919,514.7110196393501
